#,Clube,Nome,Gols,Grandes chances perdidas,Dribles certos,Finalizações,Conversão de gols %,Notas Sofascore,Nota Sofascore,Categoria,Desarmes,Interceptações,Cortes,Erros que levaram ao gol,Grandes chances criadas,Assistências,Passes certos,Passes certos %,Passes decisivos,Defesas,Jogos sem ser vazado,Pênalti defendido,Defesas de dentro da área,Saídas do gol
114,KRC Genk,Carlos Cuesta,,,,,,7.15,7.15,Passe,,,,,1.0,0.0,80.0,77.67,1.0,,,,,
115,Paris Saint-Germain,Thomas Meunier,,,,,,7.12,7.12,Passe,,,,,1.0,0.0,205.0,81.67,3.0,,,,,
116,FC Bayern München,Benjamin Pavard,,,,,,7.11,7.11,Passe,,,,,1.0,2.0,483.0,90.62,5.0,,,,,
117,Benfica,Rafa Silva,,,,,,7.1,7.1,Passe,,,,,1.0,1.0,44.0,77.19,2.0,,,,,
118,AFC Ajax,Dušan Tadić,,,,,,7.1,7.1,Passe,,,,,1.0,3.0,138.0,79.31,10.0,,,,,
119,Olympiacos FC,Konstantinos Tsimikas,,,,,,7.1,7.1,Passe,,,,,1.0,1.0,147.0,75.0,10.0,,,,,
120,RB Leipzig,Angeliño,,,,,,7.08,7.08,Passe,,,,,1.0,2.0,206.0,80.78,6.0,,,,,
121,Atlético Madrid,Marcos Llorente,,,,,,7.08,7.08,Passe,,,,,1.0,1.0,35.0,74.47,2.0,,,,,
122,Paris Saint-Germain,Mauro Icardi,,,,,,7.07,7.07,Passe,,,,,1.0,0.0,56.0,73.68,3.0,,,,,
123,Inter,Marcelo Brozović,,,,,,7.07,7.07,Passe,,,,,1.0,1.0,290.0,87.61,5.0,,,,,
124,Chelsea,César Azpilicueta,,,,,,7.06,7.06,Passe,,,,,1.0,0.0,320.0,82.9,6.0,,,,,
125,Inter,Borja Valero,,,,,,7.05,7.05,Passe,,,,,1.0,0.0,72.0,88.89,3.0,,,,,
126,FC Bayern München,David Alaba,,,,,,7.05,7.05,Passe,,,,,1.0,0.0,532.0,90.78,4.0,,,,,
127,GNK Dinamo Zagreb,Mislav Oršić,,,,,,7.03,7.03,Passe,,,,,1.0,1.0,76.0,67.86,5.0,,,,,
128,Atalanta,Mario Pašalić,,,,,,7.03,7.03,Passe,,,,,1.0,2.0,269.0,80.78,13.0,,,,,
129,Paris Saint-Germain,Leandro Paredes,,,,,,7.03,7.03,Passe,,,,,1.0,0.0,301.0,91.77,5.0,,,,,
130,RB Leipzig,Dani Olmo,,,,,,7.03,7.03,Passe,,,,,1.0,1.0,143.0,74.48,10.0,,,,,
131,Bayer 04 Leverkusen,Nadiem Amiri,,,,,,7.03,7.03,Passe,,,,,1.0,0.0,112.0,84.85,6.0,,,,,
132,Barcelona,Gerard Piqué,,,,,,7.01,7.01,Passe,,,,,1.0,0.0,493.0,91.64,1.0,,,,,
133,Olympiacos FC,Guilherme,,,,,,7.0,7.0,Passe,,,,,1.0,1.0,212.0,87.6,5.0,,,,,
134,FC Bayern München,Lucas Hernández,,,,,,7.0,7.0,Passe,,,,,1.0,1.0,128.0,88.28,1.0,,,,,
135,Inter,Stefan de Vrij,,,,,,7.0,7.0,Passe,,,,,1.0,1.0,308.0,89.53,2.0,,,,,
136,Borussia Dortmund,Mats Hummels,,,,,,7.0,7.0,Passe,,,,,1.0,0.0,366.0,84.92,2.0,,,,,
137,Liverpool,Fabinho,,,,,,6.99,6.99,Passe,,,,,1.0,1.0,348.0,87.66,2.0,,,,,
138,Liverpool,Jordan Henderson,,,,,,6.98,6.98,Passe,,,,,1.0,0.0,336.0,84.21,7.0,,,,,
139,Atlético Madrid,José María Giménez,,,,,,6.98,6.98,Passe,,,,,1.0,1.0,168.0,90.32,2.0,,,,,
140,Lokomotiv Moscow,Aleksei Miranchuk,,,,,,6.98,6.98,Passe,,,,,1.0,0.0,111.0,76.55,7.0,,,,,
141,Barcelona,Nélson Semedo,,,,,,6.97,6.97,Passe,,,,,1.0,1.0,342.0,87.92,5.0,,,,,
142,Borussia Dortmund,Mario Götze,,,,,,6.97,6.97,Passe,,,,,1.0,1.0,58.0,85.29,4.0,,,,,
143,Atlético Madrid,Koke,,,,,,6.97,6.97,Passe,,,,,1.0,1.0,442.0,87.18,15.0,,,,,
144,Benfica,Gabriel Pires,,,,,,6.96,6.96,Passe,,,,,1.0,0.0,256.0,78.77,7.0,,,,,
145,Chelsea,Kurt Zouma,,,,,,6.96,6.96,Passe,,,,,1.0,1.0,351.0,91.17,3.0,,,,,
146,FC Bayern München,Kingsley Coman,,,,,,6.96,6.96,Passe,,,,,1.0,1.0,203.0,87.12,13.0,,,,,
147,Shakhtar Donetsk,Júnior Moraes,,,,,,6.95,6.95,Passe,,,,,1.0,1.0,92.0,76.03,7.0,,,,,
148,AFC Ajax,Edson Álvarez,,,,,,6.95,6.95,Passe,,,,,1.0,0.0,212.0,90.6,2.0,,,,,
149,Atalanta,Robin Gosens,,,,,,6.95,6.95,Passe,,,,,1.0,0.0,204.0,75.0,4.0,,,,,
150,Tottenham Hotspur,Juan Foyth,,,,,,6.93,6.93,Passe,,,,,1.0,0.0,115.0,92.0,1.0,,,,,
151,Lille,Boubakary Soumaré,,,,,,6.92,6.92,Passe,,,,,1.0,0.0,242.0,86.12,6.0,,,,,
152,Chelsea,Jorginho,,,,,,6.91,6.91,Passe,,,,,1.0,0.0,410.0,90.91,4.0,,,,,
153,Manchester City,Fernandinho,,,,,,6.91,6.91,Passe,,,,,1.0,0.0,401.0,90.11,1.0,,,,,
154,Chelsea,Tammy Abraham,,,,,,6.89,6.89,Passe,,,,,1.0,1.0,75.0,68.18,8.0,,,,,
155,Real Madrid,Daniel Carvajal,,,,,,6.89,6.89,Passe,,,,,1.0,1.0,363.0,84.62,10.0,,,,,
156,FK Crvena zvezda,Marko Marin,,,,,,6.88,6.88,Passe,,,,,1.0,2.0,162.0,77.88,14.0,,,,,
157,Napoli,Arkadiusz Milik,,,,,,6.88,6.88,Passe,,,,,1.0,0.0,56.0,90.32,2.0,,,,,
158,Olympique Lyonnais,Moussa Dembélé,,,,,,6.88,6.88,Passe,,,,,1.0,0.0,86.0,67.72,6.0,,,,,
159,Chelsea,Reece James,,,,,,6.88,6.88,Passe,,,,,1.0,0.0,164.0,85.42,6.0,,,,,
160,Paris Saint-Germain,Eric Maxim Choupo-Moting,,,,,,6.88,6.88,Passe,,,,,1.0,0.0,37.0,77.08,4.0,,,,,
161,Bayer 04 Leverkusen,Kerem Demirbay,,,,,,6.88,6.88,Passe,,,,,1.0,0.0,198.0,81.15,7.0,,,,,
162,Manchester City,Sergio Agüero,,,,,,6.87,6.87,Passe,,,,,1.0,0.0,36.0,70.59,3.0,,,,,
163,Galatasaray,Jean Michaël Seri,,,,,,6.87,6.87,Passe,,,,,1.0,0.0,278.0,88.54,9.0,,,,,
164,Red Bull Salzburg,Enock Mwepu,,,,,,6.86,6.86,Passe,,,,,1.0,3.0,202.0,82.45,7.0,,,,,
165,Liverpool,Joe Gomez,,,,,,6.86,6.86,Passe,,,,,1.0,0.0,430.0,86.52,1.0,,,,,
166,Lokomotiv Moscow,João Mário,,,,,,6.85,6.85,Passe,,,,,1.0,1.0,84.0,73.04,8.0,,,,,
167,Olympiacos FC,Daniel Podence,,,,,,6.83,6.83,Passe,,,,,1.0,0.0,113.0,75.84,9.0,,,,,
168,Tottenham Hotspur,Ben Davies,,,,,,6.83,6.83,Passe,,,,,1.0,1.0,143.0,85.63,4.0,,,,,
169,Club Brugge KV,Federico Ricca,,,,,,6.83,6.83,Passe,,,,,1.0,0.0,71.0,69.61,2.0,,,,,
170,Napoli,Mário Rui,,,,,,6.83,6.83,Passe,,,,,1.0,0.0,247.0,84.01,5.0,,,,,
171,Olympique Lyonnais,Martin Terrier,,,,,,6.82,6.82,Passe,,,,,1.0,0.0,56.0,72.73,2.0,,,,,
172,Chelsea,Callum Hudson-Odoi,,,,,,6.82,6.82,Passe,,,,,1.0,1.0,63.0,81.82,7.0,,,,,
173,Club Brugge KV,Hans Vanaken,,,,,,6.82,6.82,Passe,,,,,1.0,0.0,235.0,85.14,6.0,,,,,
174,Benfica,Franco Cervi,,,,,,6.8,6.8,Passe,,,,,1.0,1.0,101.0,75.94,4.0,,,,,
175,Atalanta,Ruslan Malinovskyi,,,,,,6.8,6.8,Passe,,,,,1.0,1.0,109.0,82.58,7.0,,,,,
176,Inter,Valentino Lazaro,,,,,,6.8,6.8,Passe,,,,,1.0,1.0,39.0,79.59,1.0,,,,,
177,Manchester City,David Silva,,,,,,6.8,6.8,Passe,,,,,1.0,0.0,92.0,87.62,3.0,,,,,
178,Shakhtar Donetsk,Mykola Matviyenko,,,,,,6.8,6.8,Passe,,,,,1.0,0.0,291.0,88.72,2.0,,,,,
179,RB Leipzig,Lukas Klostermann,,,,,,6.78,6.78,Passe,,,,,1.0,1.0,523.0,88.64,8.0,,,,,
180,SK Slavia Praha,Petr Ševčík,,,,,,6.78,6.78,Passe,,,,,1.0,0.0,207.0,81.5,8.0,,,,,
181,Barcelona,Ousmane Dembélé,,,,,,6.78,6.78,Passe,,,,,1.0,0.0,46.0,74.19,5.0,,,,,
182,Olympique Lyonnais,Kenny Tete,,,,,,6.78,6.78,Passe,,,,,1.0,0.0,41.0,64.06,2.0,,,,,
183,Manchester City,Bernardo Silva,,,,,,6.77,6.77,Passe,,,,,1.0,1.0,280.0,92.72,5.0,,,,,
184,Tottenham Hotspur,Lucas Moura,,,,,,6.77,6.77,Passe,,,,,1.0,1.0,77.0,81.05,2.0,,,,,
185,Atalanta,Marten de Roon,,,,,,6.77,6.77,Passe,,,,,1.0,1.0,364.0,81.8,6.0,,,,,
186,Olympique Lyonnais,Maxence Caqueret,,,,,,6.77,6.77,Passe,,,,,1.0,0.0,64.0,85.33,2.0,,,,,
187,Bayer 04 Leverkusen,Mitchell Weiser,,,,,,6.77,6.77,Passe,,,,,1.0,0.0,153.0,79.69,3.0,,,,,
188,Benfica,Chiquinho,,,,,,6.77,6.77,Passe,,,,,1.0,0.0,90.0,81.82,3.0,,,,,
189,Chelsea,Mason Mount,,,,,,6.76,6.76,Passe,,,,,1.0,0.0,110.0,73.83,9.0,,,,,
190,Tottenham Hotspur,Erik Lamela,,,,,,6.76,6.76,Passe,,,,,1.0,2.0,81.0,89.01,3.0,,,,,
191,Lokomotiv Moscow,Maciej Rybus,,,,,,6.76,6.76,Passe,,,,,1.0,0.0,122.0,76.25,5.0,,,,,
192,Atlético Madrid,Thomas Lemar,,,,,,6.76,6.76,Passe,,,,,1.0,0.0,96.0,90.57,3.0,,,,,
193,Club Brugge KV,Percy Tau,,,,,,6.73,6.73,Passe,,,,,1.0,1.0,49.0,70.0,3.0,,,,,
194,Galatasaray,Christian Luyindama,,,,,,6.73,6.73,Passe,,,,,1.0,0.0,128.0,84.21,1.0,,,,,
195,Olympiacos FC,Mady Camara,,,,,,6.72,6.72,Passe,,,,,1.0,0.0,146.0,73.37,3.0,,,,,
196,KRC Genk,Théo Bongonda,,,,,,6.72,6.72,Passe,,,,,1.0,1.0,41.0,71.93,2.0,,,,,
197,Borussia Dortmund,Paco Alcácer,,,,,,6.7,6.7,Passe,,,,,1.0,1.0,12.0,70.59,3.0,,,,,
198,Shakhtar Donetsk,Viktor Kovalenko,,,,,,6.7,6.7,Passe,,,,,1.0,1.0,106.0,82.81,3.0,,,,,
199,Juventus,Federico Bernardeschi,,,,,,6.68,6.68,Passe,,,,,1.0,1.0,65.0,77.38,3.0,,,,,
200,Barcelona,Sergi Roberto,,,,,,6.68,6.68,Passe,,,,,1.0,0.0,283.0,91.59,3.0,,,,,
201,Barcelona,Ansu Fati,,,,,,6.68,6.68,Passe,,,,,1.0,0.0,42.0,80.77,2.0,,,,,
202,Atlético Madrid,Héctor Herrera,,,,,,6.67,6.67,Passe,,,,,1.0,0.0,156.0,86.67,6.0,,,,,
203,Club Brugge KV,Eduard Sobol,,,,,,6.67,6.67,Passe,,,,,1.0,0.0,70.0,73.68,1.0,,,,,
204,Shakhtar Donetsk,Serhiy Kryvtsov,,,,,,6.67,6.67,Passe,,,,,1.0,0.0,268.0,83.49,1.0,,,,,
205,Tottenham Hotspur,Serge Aurier,,,,,,6.66,6.66,Passe,,,,,1.0,2.0,166.0,79.05,10.0,,,,,
206,SK Slavia Praha,Milan Škoda,,,,,,6.65,6.65,Passe,,,,,1.0,1.0,14.0,70.0,1.0,,,,,
207,Tottenham Hotspur,Danny Rose,,,,,,6.65,6.65,Passe,,,,,1.0,1.0,139.0,79.89,2.0,,,,,
208,Napoli,Kévin Malcuit,,,,,,6.65,6.65,Passe,,,,,1.0,0.0,55.0,80.88,2.0,,,,,
209,KRC Genk,Joseph Paintsil,,,,,,6.65,6.65,Passe,,,,,1.0,0.0,45.0,84.91,7.0,,,,,
210,Barcelona,Arturo Vidal,,,,,,6.63,6.63,Passe,,,,,1.0,1.0,243.0,88.04,7.0,,,,,
211,Atlético Madrid,Diego Costa,,,,,,6.63,6.63,Passe,,,,,1.0,1.0,74.0,72.55,2.0,,,,,
212,Atalanta,Remo Freuler,,,,,,6.63,6.63,Passe,,,,,1.0,1.0,313.0,83.91,2.0,,,,,
213,Real Madrid,Lucas Vázquez,,,,,,6.63,6.63,Passe,,,,,1.0,0.0,42.0,82.35,3.0,,,,,
214,Club Brugge KV,Ruud Vormer,,,,,,6.6,6.6,Passe,,,,,1.0,0.0,83.0,84.69,9.0,,,,,
215,Bayer 04 Leverkusen,Kai Havertz,,,,,,6.6,6.6,Passe,,,,,1.0,0.0,215.0,84.31,4.0,,,,,
216,SK Slavia Praha,Jan Bořil,,,,,,6.58,6.58,Passe,,,,,1.0,0.0,223.0,78.52,5.0,,,,,
217,Real Madrid,Ferland Mendy,,,,,,6.58,6.58,Passe,,,,,1.0,0.0,190.0,89.2,4.0,,,,,
218,Zenit St. Petersburg,Daler Kuzyaev,,,,,,6.58,6.58,Passe,,,,,1.0,0.0,46.0,79.31,4.0,,,,,
219,Chelsea,Emerson Palmieri,,,,,,6.57,6.57,Passe,,,,,1.0,1.0,95.0,81.2,2.0,,,,,
220,Valencia,Maximiliano Gómez,,,,,,6.55,6.55,Passe,,,,,1.0,1.0,61.0,76.25,7.0,,,,,
221,Galatasaray,Younès Belhanda,,,,,,6.55,6.55,Passe,,,,,1.0,0.0,124.0,83.22,2.0,,,,,
222,KRC Genk,Dieumerci Ndongala,,,,,,6.53,6.53,Passe,,,,,1.0,2.0,20.0,62.5,3.0,,,,,
223,Olympiacos FC,Omar Elabdellaoui,,,,,,6.53,6.53,Passe,,,,,1.0,0.0,200.0,84.75,2.0,,,,,
224,Shakhtar Donetsk,Dodô,,,,,,6.53,6.53,Passe,,,,,1.0,1.0,120.0,83.33,1.0,,,,,
225,Shakhtar Donetsk,Marlos Romero,,,,,,6.5,6.5,Passe,,,,,1.0,1.0,188.0,92.16,5.0,,,,,
226,Galatasaray,Ryan Babel,,,,,,6.5,6.5,Passe,,,,,1.0,0.0,89.0,78.07,3.0,,,,,
227,SK Slavia Praha,Ondřej Kúdela,,,,,,6.5,6.5,Passe,,,,,1.0,0.0,263.0,87.09,1.0,,,,,
228,KRC Genk,Junya Ito,,,,,,6.38,6.38,Passe,,,,,1.0,0.0,72.0,69.23,4.0,,,,,
229,Borussia Dortmund,Marco Reus,,,,,,6.38,6.38,Passe,,,,,1.0,1.0,104.0,84.55,5.0,,,,,
230,Atlético Madrid,Ángel Correa,,,,,,6.36,6.36,Passe,,,,,1.0,0.0,78.0,68.42,4.0,,,,,
231,RB Leipzig,Marcelo Saracchi,,,,,,6.3,6.3,Passe,,,,,1.0,0.0,57.0,78.08,1.0,,,,,
232,Lille,Zeki Çelik,,,,,,6.28,6.28,Passe,,,,,1.0,0.0,182.0,75.83,11.0,,,,,
233,GNK Dinamo Zagreb,Petar Stojanović,,,,,,6.23,6.23,Passe,,,,,1.0,1.0,106.0,69.74,3.0,,,,,
234,KRC Genk,Casper De Norre,,,,,,6.23,6.23,Passe,,,,,1.0,0.0,77.0,76.24,4.0,,,,,
235,Barcelona,Neto,,,,,,8.0,8.0,Passe,,,,,0.0,0.0,24.0,61.54,0.0,,,,,
236,Barcelona,Jean-Clair Todibo,,,,,,7.7,7.7,Passe,,,,,0.0,0.0,47.0,83.93,0.0,,,,,
237,Juventus,Douglas Costa,,,,,,7.6,7.6,Passe,,,,,0.0,0.0,17.0,85.0,0.0,,,,,
238,Juventus,Merih Demiral,,,,,,7.6,7.6,Passe,,,,,0.0,0.0,46.0,82.14,0.0,,,,,
239,Liverpool,Alex Oxlade-Chamberlain,,,,,,7.56,7.56,Passe,,,,,0.0,1.0,154.0,83.7,5.0,,,,,
240,AFC Ajax,André Onana,,,,,,7.47,7.47,Passe,,,,,0.0,0.0,117.0,59.39,0.0,,,,,
241,Napoli,Dries Mertens,,,,,,7.45,7.45,Passe,,,,,0.0,1.0,126.0,74.12,12.0,,,,,
242,Zenit St. Petersburg,Andrey Lunev,,,,,,7.45,7.45,Passe,,,,,0.0,0.0,29.0,56.86,0.0,,,,,
243,Barcelona,Carles Pérez,,,,,,7.4,7.4,Passe,,,,,0.0,0.0,23.0,92.0,1.0,,,,,
244,Juventus,Gianluigi Buffon,,,,,,7.4,7.4,Passe,,,,,0.0,0.0,26.0,83.87,0.0,,,,,
245,SK Slavia Praha,Tomáš Souček,,,,,,7.37,7.37,Passe,,,,,0.0,0.0,271.0,82.62,6.0,,,,,
246,SK Slavia Praha,Ondřej Kolář,,,,,,7.35,7.35,Passe,,,,,0.0,0.0,165.0,71.43,0.0,,,,,
247,Zenit St. Petersburg,Mikhail Kerzhakov,,,,,,7.33,7.33,Passe,,,,,0.0,0.0,84.0,71.19,0.0,,,,,
248,Juventus,Juan Cuadrado,,,,,,7.32,7.32,Passe,,,,,0.0,1.0,340.0,88.31,7.0,,,,,
249,Valencia,Gabriel Paulista,,,,,,7.32,7.32,Passe,,,,,0.0,0.0,267.0,87.54,1.0,,,,,
250,KRC Genk,Stephen Odey,,,,,,7.3,7.3,Passe,,,,,0.0,0.0,4.0,100.0,0.0,,,,,
251,Lokomotiv Moscow,Guilherme Marinato,,,,,,7.3,7.3,Passe,,,,,0.0,0.0,77.0,57.89,0.0,,,,,
252,Galatasaray,Fernando Muslera,,,,,,7.28,7.28,Passe,,,,,0.0,0.0,126.0,55.02,0.0,,,,,
253,Olympique Lyonnais,Memphis Depay,,,,,,7.28,7.28,Passe,,,,,0.0,0.0,171.0,77.73,13.0,,,,,
254,Tottenham Hotspur,Paulo Gazzaniga,,,,,,7.28,7.28,Passe,,,,,0.0,0.0,72.0,64.86,0.0,,,,,
255,RB Leipzig,Dayot Upamecano,,,,,,7.28,7.28,Passe,,,,,0.0,0.0,463.0,87.19,1.0,,,,,
256,Valencia,Geoffrey Kondogbia,,,,,,7.26,7.26,Passe,,,,,0.0,0.0,178.0,85.58,2.0,,,,,
257,Paris Saint-Germain,Keylor Navas,,,,,,7.26,7.26,Passe,,,,,0.0,0.0,162.0,69.23,0.0,,,,,
258,Paris Saint-Germain,Thiago Silva,,,,,,7.24,7.24,Passe,,,,,0.0,0.0,563.0,91.4,2.0,,,,,
259,Real Madrid,Éder Militão,,,,,,7.23,7.23,Passe,,,,,0.0,0.0,155.0,87.08,0.0,,,,,
260,Bayer 04 Leverkusen,Sven Bender,,,,,,7.22,7.22,Passe,,,,,0.0,0.0,428.0,92.64,0.0,,,,,
261,Real Madrid,Sergio Ramos,,,,,,7.2,7.2,Passe,,,,,0.0,0.0,317.0,92.15,0.0,,,,,
262,Club Brugge KV,Matej Mitrović,,,,,,7.2,7.2,Passe,,,,,0.0,0.0,44.0,84.62,0.0,,,,,
263,Paris Saint-Germain,Tanguy Nianzou,,,,,,7.2,7.2,Passe,,,,,0.0,0.0,42.0,95.45,1.0,,,,,
264,Bayer 04 Leverkusen,Wendell,,,,,,7.2,7.2,Passe,,,,,0.0,0.0,268.0,89.33,2.0,,,,,
265,Atlético Madrid,Felipe,,,,,,7.19,7.19,Passe,,,,,0.0,0.0,219.0,76.31,0.0,,,,,
266,Red Bull Salzburg,Maximilian Wöber,,,,,,7.17,7.17,Passe,,,,,0.0,0.0,232.0,80.56,3.0,,,,,
267,Paris Saint-Germain,Marquinhos,,,,,,7.16,7.16,Passe,,,,,0.0,0.0,618.0,86.31,2.0,,,,,
268,Atlético Madrid,Santiago Arias,,,,,,7.15,7.15,Passe,,,,,0.0,0.0,96.0,84.96,3.0,,,,,
269,Atlético Madrid,Saúl Ñíguez,,,,,,7.14,7.14,Passe,,,,,0.0,0.0,365.0,79.69,8.0,,,,,
270,Real Madrid,Casemiro,,,,,,7.14,7.14,Passe,,,,,0.0,1.0,434.0,84.44,7.0,,,,,
271,Liverpool,Virgil van Dijk,,,,,,7.14,7.14,Passe,,,,,0.0,0.0,654.0,88.86,4.0,,,,,
272,AFC Ajax,Quincy Promes,,,,,,7.12,7.12,Passe,,,,,0.0,0.0,159.0,81.12,6.0,,,,,
273,Paris Saint-Germain,Presnel Kimpembe,,,,,,7.12,7.12,Passe,,,,,0.0,0.0,604.0,91.24,0.0,,,,,
274,Olympique Lyonnais,Joachim Andersen,,,,,,7.1,7.1,Passe,,,,,0.0,0.0,213.0,89.5,2.0,,,,,
275,Juventus,Daniele Rugani,,,,,,7.1,7.1,Passe,,,,,0.0,0.0,127.0,92.7,0.0,,,,,
276,Liverpool,Alisson,,,,,,7.1,7.1,Passe,,,,,0.0,0.0,131.0,90.34,0.0,,,,,
277,Zenit St. Petersburg,Sebastián Driussi,,,,,,7.1,7.1,Passe,,,,,0.0,0.0,137.0,82.53,6.0,,,,,
278,Juventus,Danilo,,,,,,7.1,7.1,Passe,,,,,0.0,0.0,323.0,87.53,1.0,,,,,
279,Juventus,Leonardo Bonucci,,,,,,7.1,7.1,Passe,,,,,0.0,0.0,545.0,89.2,1.0,,,,,
280,Manchester City,Rodri,,,,,,7.09,7.09,Passe,,,,,0.0,0.0,632.0,93.22,3.0,,,,,
281,FC Bayern München,Manuel Neuer,,,,,,7.08,7.08,Passe,,,,,0.0,0.0,371.0,86.89,1.0,,,,,
282,Inter,Diego Godín,,,,,,7.08,7.08,Passe,,,,,0.0,0.0,209.0,81.96,1.0,,,,,
283,Olympique Lyonnais,Marçal,,,,,,7.07,7.07,Passe,,,,,0.0,0.0,195.0,81.93,2.0,,,,,
284,Real Madrid,Eden Hazard,,,,,,7.07,7.07,Passe,,,,,0.0,1.0,229.0,88.42,11.0,,,,,
285,Napoli,Nikola Maksimović,,,,,,7.07,7.07,Passe,,,,,0.0,0.0,108.0,82.44,0.0,,,,,
286,Juventus,Matthijs de Ligt,,,,,,7.07,7.07,Passe,,,,,0.0,0.0,359.0,91.35,0.0,,,,,
287,Napoli,Alex Meret,,,,,,7.07,7.07,Passe,,,,,0.0,0.0,133.0,79.64,0.0,,,,,
288,RB Leipzig,Péter Gulácsi,,,,,,7.06,7.06,Passe,,,,,0.0,0.0,246.0,77.6,1.0,,,,,
289,Tottenham Hotspur,Davinson Sánchez,,,,,,7.04,7.04,Passe,,,,,0.0,0.0,326.0,87.87,1.0,,,,,
290,Paris Saint-Germain,Thilo Kehrer,,,,,,7.04,7.04,Passe,,,,,0.0,0.0,150.0,79.79,0.0,,,,,
291,Borussia Dortmund,Roman Bürki,,,,,,7.04,7.04,Passe,,,,,0.0,0.0,127.0,64.8,0.0,,,,,
292,Inter,Nicolò Barella,,,,,,7.03,7.03,Passe,,,,,0.0,0.0,104.0,85.25,2.0,,,,,
293,Atlético Madrid,Stefan Savić,,,,,,7.03,7.03,Passe,,,,,0.0,0.0,100.0,76.92,0.0,,,,,
294,Liverpool,Georginio Wijnaldum,,,,,,7.01,7.01,Passe,,,,,0.0,0.0,301.0,91.77,7.0,,,,,
295,Real Madrid,Isco,,,,,,7.0,7.0,Passe,,,,,0.0,0.0,178.0,89.0,3.0,,,,,
296,Benfica,Raúl de Tomás,,,,,,7.0,7.0,Passe,,,,,0.0,0.0,27.0,96.43,1.0,,,,,
297,Tottenham Hotspur,Steven Bergwijn,,,,,,7.0,7.0,Passe,,,,,0.0,0.0,17.0,77.27,1.0,,,,,
298,Atalanta,Simon Kjær,,,,,,7.0,7.0,Passe,,,,,0.0,0.0,24.0,68.57,0.0,,,,,
299,Barcelona,Moussa Wagué,,,,,,7.0,7.0,Passe,,,,,0.0,0.0,56.0,84.85,1.0,,,,,
300,Barcelona,Samuel Umtiti,,,,,,7.0,7.0,Passe,,,,,0.0,0.0,222.0,93.28,1.0,,,,,
301,Barcelona,Marc-André ter Stegen,,,,,,6.99,6.99,Passe,,,,,0.0,0.0,193.0,81.43,0.0,,,,,
302,FC Bayern München,Niklas Süle,,,,,,6.98,6.98,Passe,,,,,0.0,0.0,238.0,90.84,0.0,,,,,
303,Juventus,Adrien Rabiot,,,,,,6.98,6.98,Passe,,,,,0.0,0.0,180.0,86.96,9.0,,,,,
304,Paris Saint-Germain,Idrissa Gueye,,,,,,6.97,6.97,Passe,,,,,0.0,1.0,378.0,90.87,3.0,,,,,
305,Atalanta,José Luis Palomino,,,,,,6.97,6.97,Passe,,,,,0.0,0.0,219.0,77.11,1.0,,,,,
306,Manchester City,Nicolás Otamendi,,,,,,6.97,6.97,Passe,,,,,0.0,0.0,406.0,92.69,0.0,,,,,
307,Olympiacos FC,Giorgos Masouras,,,,,,6.97,6.97,Passe,,,,,0.0,1.0,108.0,87.1,8.0,,,,,
308,RB Leipzig,Ethan Ampadu,,,,,,6.97,6.97,Passe,,,,,0.0,0.0,182.0,91.46,0.0,,,,,
309,Borussia Dortmund,Thomas Delaney,,,,,,6.97,6.97,Passe,,,,,0.0,0.0,149.0,84.66,1.0,,,,,
310,Inter,Milan Škriniar,,,,,,6.97,6.97,Passe,,,,,0.0,0.0,279.0,85.58,2.0,,,,,
311,Olympique Lyonnais,Bertrand Traoré,,,,,,6.96,6.96,Passe,,,,,0.0,0.0,82.0,78.85,4.0,,,,,
312,Bayer 04 Leverkusen,Jonathan Tah,,,,,,6.96,6.96,Passe,,,,,0.0,0.0,345.0,91.03,2.0,,,,,
313,Olympique Lyonnais,Youssouf Koné,,,,,,6.96,6.96,Passe,,,,,0.0,0.0,210.0,87.87,2.0,,,,,
314,FC Bayern München,Álvaro Odriozola,,,,,,6.95,6.95,Passe,,,,,0.0,1.0,50.0,96.15,1.0,,,,,
315,Chelsea,N'Golo Kanté,,,,,,6.95,6.95,Passe,,,,,0.0,0.0,175.0,89.74,4.0,,,,,
316,Benfica,Odysseas Vlachodimos,,,,,,6.95,6.95,Passe,,,,,0.0,0.0,119.0,78.29,0.0,,,,,
317,Napoli,Konstantinos Manolas,,,,,,6.95,6.95,Passe,,,,,0.0,0.0,245.0,90.41,0.0,,,,,
318,FK Crvena zvezda,Milan Borjan,,,,,,6.95,6.95,Passe,,,,,0.0,0.0,96.0,53.33,0.0,,,,,
319,Atlético Madrid,Jan Oblak,,,,,,6.94,6.94,Passe,,,,,0.0,0.0,106.0,51.96,0.0,,,,,
320,Olympique Lyonnais,Marcelo,,,,,,6.94,6.94,Passe,,,,,0.0,0.0,309.0,82.18,1.0,,,,,
321,FC Bayern München,Javi Martínez,,,,,,6.94,6.94,Passe,,,,,0.0,0.0,308.0,93.33,1.0,,,,,
322,AFC Ajax,Sergiño Dest,,,,,,6.94,6.94,Passe,,,,,0.0,0.0,182.0,86.26,6.0,,,,,
323,RB Leipzig,Tyler Adams,,,,,,6.93,6.93,Passe,,,,,0.0,0.0,61.0,80.26,0.0,,,,,
324,AFC Ajax,Noa Lang,,,,,,6.93,6.93,Passe,,,,,0.0,0.0,49.0,79.03,3.0,,,,,
325,Real Madrid,Thibaut Courtois,,,,,,6.93,6.93,Passe,,,,,0.0,0.0,153.0,80.53,0.0,,,,,
