#,Clube,Nome,Gols,Grandes chances perdidas,Dribles certos,Finalizações,Conversão de gols %,Notas Sofascore,Nota Sofascore,Categoria,Desarmes,Interceptações,Cortes,Erros que levaram ao gol,Grandes chances criadas,Assistências,Passes certos,Passes certos %,Passes decisivos,Defesas,Jogos sem ser vazado,Pênalti defendido,Defesas de dentro da área,Saídas do gol
121,FC Bayern München,Robert Lewandowski,,,,,,7.11,7.11,Passe,,,,,1.0,1.0,162.0,77.14,13.0,,,,,
122,Basel,Michael Lang,,,,,,7.1,7.1,Passe,,,,,1.0,1.0,170.0,68.83,4.0,,,,,
123,Manchester United,Henrikh Mkhitaryan,,,,,,7.1,7.1,Passe,,,,,1.0,0.0,160.0,83.33,5.0,,,,,
124,Tottenham Hotspur,Toby Alderweireld,,,,,,7.1,7.1,Passe,,,,,1.0,1.0,135.0,81.33,2.0,,,,,
125,AS Monaco,Stevan Jovetić,,,,,,7.1,7.1,Passe,,,,,1.0,0.0,17.0,70.83,4.0,,,,,
126,Manchester City,David Silva,,,,,,7.09,7.09,Passe,,,,,1.0,2.0,315.0,87.02,15.0,,,,,
127,Sporting,Bas Dost,,,,,,7.08,7.08,Passe,,,,,1.0,0.0,81.0,64.8,5.0,,,,,
128,Tottenham Hotspur,Heung-min Son,,,,,,7.07,7.07,Passe,,,,,1.0,0.0,104.0,85.95,4.0,,,,,
129,Sporting,Sebastián Coates,,,,,,7.06,7.06,Passe,,,,,1.0,1.0,98.0,80.33,1.0,,,,,
130,FC Porto,Sérgio Oliveira,,,,,,7.06,7.06,Passe,,,,,1.0,0.0,134.0,83.23,4.0,,,,,
131,Roma,Daniele De Rossi,,,,,,7.05,7.05,Passe,,,,,1.0,1.0,461.0,84.9,7.0,,,,,
132,Liverpool,Emre Can,,,,,,7.04,7.04,Passe,,,,,1.0,0.0,349.0,85.75,4.0,,,,,
133,Basel,Manuel Akanji,,,,,,7.03,7.03,Passe,,,,,1.0,1.0,210.0,81.08,1.0,,,,,
134,Manchester City,Gabriel Jesus,,,,,,7.03,7.03,Passe,,,,,1.0,0.0,131.0,77.98,8.0,,,,,
135,CSKA Moscow,Bibars Natcho,,,,,,7.03,7.03,Passe,,,,,1.0,1.0,149.0,76.8,4.0,,,,,
136,Paris Saint-Germain,Marquinhos,,,,,,7.01,7.01,Passe,,,,,1.0,1.0,338.0,94.15,1.0,,,,,
137,Celtic,Moussa Dembélé,,,,,,7.0,7.0,Passe,,,,,1.0,0.0,43.0,61.43,2.0,,,,,
138,Basel,Raoul Petretta,,,,,,7.0,7.0,Passe,,,,,1.0,1.0,94.0,75.2,4.0,,,,,
139,RB Leipzig,Diego Demme,,,,,,7.0,7.0,Passe,,,,,1.0,0.0,274.0,85.63,8.0,,,,,
140,Liverpool,Joe Gomez,,,,,,7.0,7.0,Passe,,,,,1.0,0.0,187.0,89.05,3.0,,,,,
141,Atlético Madrid,Gabi,,,,,,7.0,7.0,Passe,,,,,1.0,0.0,287.0,88.58,6.0,,,,,
142,Basel,Éder Balanta,,,,,,7.0,7.0,Passe,,,,,1.0,0.0,199.0,69.34,3.0,,,,,
143,Real Madrid,Marco Asensio,,,,,,6.99,6.99,Passe,,,,,1.0,1.0,268.0,91.47,14.0,,,,,
144,Juventus,Alex Sandro,,,,,,6.99,6.99,Passe,,,,,1.0,1.0,404.0,83.3,11.0,,,,,
145,Liverpool,Dejan Lovren,,,,,,6.98,6.98,Passe,,,,,1.0,1.0,557.0,84.14,4.0,,,,,
146,Roma,Bruno Peres,,,,,,6.98,6.98,Passe,,,,,1.0,0.0,221.0,85.66,3.0,,,,,
147,Basel,Dimitri Oberlin,,,,,,6.98,6.98,Passe,,,,,1.0,0.0,54.0,69.23,4.0,,,,,
148,Borussia Dortmund,Marcel Schmelzer,,,,,,6.98,6.98,Passe,,,,,1.0,1.0,165.0,86.84,4.0,,,,,
149,FC Bayern München,Sebastian Rudy,,,,,,6.96,6.96,Passe,,,,,1.0,0.0,218.0,92.37,4.0,,,,,
150,Shakhtar Donetsk,Yaroslav Rakitskyi,,,,,,6.96,6.96,Passe,,,,,1.0,1.0,323.0,88.01,2.0,,,,,
151,FC Bayern München,Jérôme Boateng,,,,,,6.94,6.94,Passe,,,,,1.0,1.0,383.0,84.55,4.0,,,,,
152,FC Bayern München,Arturo Vidal,,,,,,6.93,6.93,Passe,,,,,1.0,0.0,288.0,86.49,5.0,,,,,
153,Basel,Renato Steffen,,,,,,6.92,6.92,Passe,,,,,1.0,1.0,118.0,74.21,6.0,,,,,
154,Paris Saint-Germain,Adrien Rabiot,,,,,,6.9,6.9,Passe,,,,,1.0,2.0,484.0,92.9,4.0,,,,,
155,Sevilla,Pablo Sarabia,,,,,,6.9,6.9,Passe,,,,,1.0,2.0,280.0,81.87,16.0,,,,,
156,Olympiacos FC,Dimitris Nikolaou,,,,,,6.9,6.9,Passe,,,,,1.0,0.0,72.0,80.0,1.0,,,,,
157,Tottenham Hotspur,Moussa Sissoko,,,,,,6.9,6.9,Passe,,,,,1.0,1.0,152.0,88.37,7.0,,,,,
158,Borussia Dortmund,Nuri Şahin,,,,,,6.9,6.9,Passe,,,,,1.0,0.0,190.0,87.56,1.0,,,,,
159,Sevilla,Jesús Navas,,,,,,6.89,6.89,Passe,,,,,1.0,0.0,156.0,78.39,6.0,,,,,
160,FC Spartak Moscow,Luiz Adriano,,,,,,6.88,6.88,Passe,,,,,1.0,0.0,106.0,73.1,9.0,,,,,
161,Beşiktaş,Oğuzhan Özyakup,,,,,,6.88,6.88,Passe,,,,,1.0,0.0,220.0,79.42,7.0,,,,,
162,Shakhtar Donetsk,Bernard,,,,,,6.88,6.88,Passe,,,,,1.0,0.0,255.0,82.26,11.0,,,,,
163,Olympiacos FC,Diogo Figueiras,,,,,,6.88,6.88,Passe,,,,,1.0,2.0,105.0,76.64,6.0,,,,,
164,Shakhtar Donetsk,Taras Stepanenko,,,,,,6.88,6.88,Passe,,,,,1.0,1.0,321.0,87.95,3.0,,,,,
165,Atlético Madrid,Koke,,,,,,6.88,6.88,Passe,,,,,1.0,0.0,233.0,84.73,7.0,,,,,
166,FC Porto,Ricardo Pereira,,,,,,6.87,6.87,Passe,,,,,1.0,2.0,180.0,76.92,12.0,,,,,
167,Manchester City,Leroy Sané,,,,,,6.86,6.86,Passe,,,,,1.0,2.0,251.0,85.37,13.0,,,,,
168,FC Porto,Héctor Herrera,,,,,,6.85,6.85,Passe,,,,,1.0,1.0,262.0,82.91,9.0,,,,,
169,Chelsea,Davide Zappacosta,,,,,,6.84,6.84,Passe,,,,,1.0,0.0,89.0,78.07,4.0,,,,,
170,APOEL Nicosia,Carlão,,,,,,6.84,6.84,Passe,,,,,1.0,1.0,83.0,92.22,1.0,,,,,
171,Shakhtar Donetsk,Ivan Ordets,,,,,,6.84,6.84,Passe,,,,,1.0,0.0,338.0,89.89,2.0,,,,,
172,Barcelona,Luis Suárez,,,,,,6.83,6.83,Passe,,,,,1.0,3.0,223.0,72.64,10.0,,,,,
173,NK Maribor,Marcos Tavares,,,,,,6.82,6.82,Passe,,,,,1.0,1.0,142.0,79.78,10.0,,,,,
174,Sporting,Bruno César,,,,,,6.8,6.8,Passe,,,,,1.0,0.0,78.0,84.78,4.0,,,,,
175,NK Maribor,Dare Vršič,,,,,,6.8,6.8,Passe,,,,,1.0,0.0,22.0,81.48,2.0,,,,,
176,Sevilla,Nolito,,,,,,6.8,6.8,Passe,,,,,1.0,0.0,97.0,69.78,8.0,,,,,
177,Beşiktaş,Ryan Babel,,,,,,6.79,6.79,Passe,,,,,1.0,1.0,163.0,82.74,12.0,,,,,
178,Atlético Madrid,Ángel Correa,,,,,,6.78,6.78,Passe,,,,,1.0,1.0,74.0,76.29,11.0,,,,,
179,CSKA Moscow,Alan Dzagoev,,,,,,6.78,6.78,Passe,,,,,1.0,0.0,132.0,71.74,11.0,,,,,
180,Celtic,Olivier Ntcham,,,,,,6.78,6.78,Passe,,,,,1.0,2.0,211.0,88.66,9.0,,,,,
181,RB Leipzig,Yussuf Poulsen,,,,,,6.78,6.78,Passe,,,,,1.0,1.0,53.0,68.83,3.0,,,,,
182,FC Spartak Moscow,Lorenzo Melgarejo,,,,,,6.76,6.76,Passe,,,,,1.0,1.0,46.0,71.88,3.0,,,,,
183,FC Spartak Moscow,Roman Zobnin,,,,,,6.75,6.75,Passe,,,,,1.0,0.0,46.0,82.14,3.0,,,,,
184,Chelsea,Marcos Alonso,,,,,,6.74,6.74,Passe,,,,,1.0,1.0,188.0,80.0,3.0,,,,,
185,Sporting,Marcos Acuña,,,,,,6.74,6.74,Passe,,,,,1.0,1.0,92.0,71.32,5.0,,,,,
186,Beşiktaş,Álvaro Negredo,,,,,,6.73,6.73,Passe,,,,,1.0,1.0,30.0,66.67,3.0,,,,,
187,Sporting,Fábio Coentrão,,,,,,6.73,6.73,Passe,,,,,1.0,0.0,79.0,79.0,3.0,,,,,
188,Roma,Kevin Strootman,,,,,,6.72,6.72,Passe,,,,,1.0,1.0,343.0,80.9,16.0,,,,,
189,Borussia Dortmund,Gonzalo Castro,,,,,,6.7,6.7,Passe,,,,,1.0,1.0,98.0,89.91,2.0,,,,,
190,Atlético Madrid,Fernando Torres,,,,,,6.7,6.7,Passe,,,,,1.0,1.0,42.0,82.35,3.0,,,,,
191,Basel,Blás Riveros,,,,,,6.68,6.68,Passe,,,,,1.0,0.0,62.0,65.96,2.0,,,,,
192,Qarabağ,Dino Ndlovu,,,,,,6.68,6.68,Passe,,,,,1.0,1.0,86.0,72.27,2.0,,,,,
193,Borussia Dortmund,Christian Pulišić,,,,,,6.68,6.68,Passe,,,,,1.0,0.0,106.0,82.17,10.0,,,,,
194,AS Monaco,Adama Diakhaby,,,,,,6.68,6.68,Passe,,,,,1.0,0.0,32.0,69.57,2.0,,,,,
195,Real Madrid,Mateo Kovačić,,,,,,6.67,6.67,Passe,,,,,1.0,1.0,176.0,90.72,2.0,,,,,
196,Chelsea,Antonio Rüdiger,,,,,,6.67,6.67,Passe,,,,,1.0,0.0,219.0,89.39,2.0,,,,,
197,Roma,Lorenzo Pellegrini,,,,,,6.66,6.66,Passe,,,,,1.0,1.0,94.0,75.81,6.0,,,,,
198,Benfica,Diogo Gonçalves,,,,,,6.63,6.63,Passe,,,,,1.0,0.0,61.0,80.26,2.0,,,,,
199,RSC Anderlecht,Łukasz Teodorczyk,,,,,,6.62,6.62,Passe,,,,,1.0,1.0,79.0,66.39,5.0,,,,,
200,Tottenham Hotspur,Serge Aurier,,,,,,6.6,6.6,Passe,,,,,1.0,1.0,191.0,80.59,4.0,,,,,
201,Basel,Valentin Stocker,,,,,,6.6,6.6,Passe,,,,,1.0,0.0,13.0,41.94,3.0,,,,,
202,Sevilla,Luis Muriel,,,,,,6.59,6.59,Passe,,,,,1.0,1.0,55.0,76.39,3.0,,,,,
203,Shakhtar Donetsk,Bogdan Butko,,,,,,6.59,6.59,Passe,,,,,1.0,1.0,236.0,84.89,1.0,,,,,
204,Qarabağ,Wilde-Donald Guerrier,,,,,,6.58,6.58,Passe,,,,,1.0,1.0,89.0,75.42,3.0,,,,,
205,FC Spartak Moscow,Ivelin Popov,,,,,,6.56,6.56,Passe,,,,,1.0,0.0,72.0,78.26,1.0,,,,,
206,Feyenoord,Karim El Ahmadi,,,,,,6.55,6.55,Passe,,,,,1.0,0.0,169.0,88.95,3.0,,,,,
207,NK Maribor,Valon Ahmedi,,,,,,6.53,6.53,Passe,,,,,1.0,0.0,49.0,75.38,5.0,,,,,
208,AS Monaco,Keita Baldé,,,,,,6.52,6.52,Passe,,,,,1.0,2.0,62.0,74.7,6.0,,,,,
209,NK Maribor,Martin Milec,,,,,,6.52,6.52,Passe,,,,,1.0,1.0,191.0,77.02,5.0,,,,,
210,AS Monaco,Rony Lopes,,,,,,6.46,6.46,Passe,,,,,1.0,1.0,55.0,63.95,7.0,,,,,
211,RB Leipzig,Lukas Klostermann,,,,,,6.45,6.45,Passe,,,,,1.0,0.0,141.0,79.21,4.0,,,,,
212,RSC Anderlecht,Henry Onyekuru,,,,,,6.43,6.43,Passe,,,,,1.0,0.0,77.0,77.78,5.0,,,,,
213,Sporting,Gelson Martins,,,,,,6.42,6.42,Passe,,,,,1.0,1.0,131.0,83.97,4.0,,,,,
214,APOEL Nicosia,Ghayas Zahid,,,,,,6.42,6.42,Passe,,,,,1.0,0.0,134.0,80.24,7.0,,,,,
215,APOEL Nicosia,Efstathios Aloneftis,,,,,,6.3,6.3,Passe,,,,,1.0,0.0,61.0,57.01,7.0,,,,,
216,Feyenoord,Tonny Vilhena,,,,,,6.23,6.23,Passe,,,,,1.0,1.0,116.0,74.36,2.0,,,,,
217,Shakhtar Donetsk,Viktor Kovalenko,,,,,,6.13,6.13,Passe,,,,,1.0,0.0,12.0,85.71,1.0,,,,,
218,Manchester City,John Stones,,,,,,7.92,7.92,Passe,,,,,0.0,0.0,533.0,95.52,1.0,,,,,
219,Beşiktaş,Orkan Çınar,,,,,,7.7,7.7,Passe,,,,,0.0,1.0,11.0,100.0,4.0,,,,,
220,Napoli,Jorginho,,,,,,7.6,7.6,Passe,,,,,0.0,0.0,124.0,84.93,3.0,,,,,
221,Beşiktaş,Tolga Zengin,,,,,,7.55,7.55,Passe,,,,,0.0,0.0,30.0,53.57,0.0,,,,,
222,Juventus,Wojciech Szczęsny,,,,,,7.5,7.5,Passe,,,,,0.0,0.0,22.0,81.48,0.0,,,,,
223,Sevilla,David Soria,,,,,,7.45,7.45,Passe,,,,,0.0,0.0,50.0,71.43,0.0,,,,,
224,Barcelona,Lucas Digne,,,,,,7.4,7.4,Passe,,,,,0.0,0.0,156.0,89.14,2.0,,,,,
225,Manchester United,Luke Shaw,,,,,,7.4,7.4,Passe,,,,,0.0,0.0,39.0,79.59,0.0,,,,,
226,Manchester United,David De Gea,,,,,,7.33,7.33,Passe,,,,,0.0,0.0,99.0,54.7,0.0,,,,,
227,Atlético Madrid,Filipe Luís,,,,,,7.33,7.33,Passe,,,,,0.0,0.0,311.0,85.67,12.0,,,,,
228,Sevilla,Ganso,,,,,,7.3,7.3,Passe,,,,,0.0,0.0,23.0,79.31,1.0,,,,,
229,Tottenham Hotspur,Juan Foyth,,,,,,7.3,7.3,Passe,,,,,0.0,0.0,76.0,91.57,0.0,,,,,
230,Barcelona,Jasper Cillessen,,,,,,7.3,7.3,Passe,,,,,0.0,0.0,26.0,81.25,0.0,,,,,
231,Chelsea,Willian,,,,,,7.28,7.28,Passe,,,,,0.0,1.0,148.0,72.55,8.0,,,,,
232,Manchester City,Nicolás Otamendi,,,,,,7.28,7.28,Passe,,,,,0.0,0.0,739.0,92.61,1.0,,,,,
233,FC Spartak Moscow,Ilya Kutepov,,,,,,7.27,7.27,Passe,,,,,0.0,0.0,160.0,91.95,0.0,,,,,
234,Qarabağ,Ibrahim Šehić,,,,,,7.27,7.27,Passe,,,,,0.0,0.0,86.0,42.57,1.0,,,,,
235,Manchester United,Victor Lindelöf,,,,,,7.26,7.26,Passe,,,,,0.0,0.0,299.0,90.33,1.0,,,,,
236,FC Porto,Miguel Layún,,,,,,7.25,7.25,Passe,,,,,0.0,0.0,21.0,58.33,1.0,,,,,
237,Sevilla,Nicolás Pareja,,,,,,7.25,7.25,Passe,,,,,0.0,0.0,110.0,89.43,1.0,,,,,
238,APOEL Nicosia,Giorgos Merkis,,,,,,7.25,7.25,Passe,,,,,0.0,0.0,23.0,74.19,1.0,,,,,
239,Manchester City,Brahim Díaz,,,,,,7.25,7.25,Passe,,,,,0.0,0.0,37.0,88.1,1.0,,,,,
240,Manchester United,Antonio Valencia,,,,,,7.25,7.25,Passe,,,,,0.0,0.0,140.0,80.0,1.0,,,,,
241,AS Monaco,Radamel Falcao,,,,,,7.24,7.24,Passe,,,,,0.0,0.0,74.0,80.43,4.0,,,,,
242,FC Bayern München,Mats Hummels,,,,,,7.23,7.23,Passe,,,,,0.0,0.0,434.0,84.77,3.0,,,,,
243,Juventus,Mario Mandžukić,,,,,,7.2,7.2,Passe,,,,,0.0,0.0,104.0,67.1,2.0,,,,,
244,FC Porto,Diogo Dalot,,,,,,7.2,7.2,Passe,,,,,0.0,0.0,31.0,75.61,0.0,,,,,
245,Manchester United,Marcos Rojo,,,,,,7.2,7.2,Passe,,,,,0.0,0.0,81.0,89.01,0.0,,,,,
246,Benfica,João Carvalho,,,,,,7.2,7.2,Passe,,,,,0.0,0.0,54.0,85.71,4.0,,,,,
247,RB Leipzig,Stefan Ilsanker,,,,,,7.2,7.2,Passe,,,,,0.0,0.0,122.0,76.73,1.0,,,,,
248,Beşiktaş,Pepe,,,,,,7.2,7.2,Passe,,,,,0.0,0.0,164.0,71.93,0.0,,,,,
249,CSKA Moscow,Vitinho,,,,,,7.18,7.18,Passe,,,,,0.0,0.0,114.0,78.08,7.0,,,,,
250,Borussia Dortmund,Sokratis,,,,,,7.18,7.18,Passe,,,,,0.0,0.0,344.0,94.25,0.0,,,,,
251,Barcelona,Sergio Busquets,,,,,,7.16,7.16,Passe,,,,,0.0,0.0,752.0,92.95,7.0,,,,,
252,Beşiktaş,Vágner Love,,,,,,7.15,7.15,Passe,,,,,0.0,0.0,25.0,67.57,1.0,,,,,
253,Sporting,André Pinto,,,,,,7.15,7.15,Passe,,,,,0.0,0.0,82.0,91.11,0.0,,,,,
254,Roma,Juan Jesus,,,,,,7.15,7.15,Passe,,,,,0.0,0.0,310.0,85.64,1.0,,,,,
255,Real Madrid,Raphaël Varane,,,,,,7.15,7.15,Passe,,,,,0.0,0.0,487.0,90.02,2.0,,,,,
256,FC Porto,Felipe,,,,,,7.14,7.14,Passe,,,,,0.0,1.0,220.0,78.01,1.0,,,,,
257,Olympiacos FC,Silvio Proto,,,,,,7.14,7.14,Passe,,,,,0.0,0.0,63.0,50.4,0.0,,,,,
258,Atlético Madrid,Thomas Partey,,,,,,7.13,7.13,Passe,,,,,0.0,0.0,267.0,89.9,5.0,,,,,
259,Manchester City,Sergio Agüero,,,,,,7.13,7.13,Passe,,,,,0.0,1.0,95.0,77.24,6.0,,,,,
260,Chelsea,N'Golo Kanté,,,,,,7.12,7.12,Passe,,,,,0.0,0.0,253.0,90.36,4.0,,,,,
261,RSC Anderlecht,Adrien Trebel,,,,,,7.12,7.12,Passe,,,,,0.0,0.0,322.0,83.42,7.0,,,,,
262,Basel,Luca Zuffi,,,,,,7.11,7.11,Passe,,,,,0.0,0.0,219.0,84.23,7.0,,,,,
263,Tottenham Hotspur,Hugo Lloris,,,,,,7.11,7.11,Passe,,,,,0.0,0.0,124.0,60.19,1.0,,,,,
264,Paris Saint-Germain,Alphonse Aréola,,,,,,7.11,7.11,Passe,,,,,0.0,0.0,131.0,79.39,0.0,,,,,
265,FC Spartak Moscow,Dmitry Kombarov,,,,,,7.1,7.1,Passe,,,,,0.0,1.0,172.0,82.3,5.0,,,,,
266,FC Bayern München,Marco Friedl,,,,,,7.1,7.1,Passe,,,,,0.0,0.0,48.0,88.89,0.0,,,,,
267,Shakhtar Donetsk,Darijo Srna,,,,,,7.1,7.1,Passe,,,,,0.0,0.0,39.0,82.98,1.0,,,,,
268,Paris Saint-Germain,Yuri Berchiche,,,,,,7.1,7.1,Passe,,,,,0.0,0.0,100.0,86.96,0.0,,,,,
269,Qarabağ,Afran Ismayilov,,,,,,7.1,7.1,Passe,,,,,0.0,0.0,20.0,66.67,2.0,,,,,
270,Paris Saint-Germain,Thiago Silva,,,,,,7.1,7.1,Passe,,,,,0.0,0.0,332.0,94.86,1.0,,,,,
271,Napoli,José Callejón,,,,,,7.08,7.08,Passe,,,,,0.0,1.0,142.0,79.78,7.0,,,,,
272,Basel,Mohamed Elyounoussi,,,,,,7.08,7.08,Passe,,,,,0.0,1.0,131.0,71.58,3.0,,,,,
273,Real Madrid,Nacho Fernández,,,,,,7.08,7.08,Passe,,,,,0.0,0.0,329.0,91.14,3.0,,,,,
274,Atlético Madrid,Diego Godín,,,,,,7.08,7.08,Passe,,,,,0.0,0.0,174.0,87.44,6.0,,,,,
275,Manchester United,Chris Smalling,,,,,,7.08,7.08,Passe,,,,,0.0,0.0,398.0,93.21,0.0,,,,,
276,FC Porto,Alex Telles,,,,,,7.07,7.07,Passe,,,,,0.0,1.0,185.0,77.41,14.0,,,,,
277,RB Leipzig,Timo Werner,,,,,,7.07,7.07,Passe,,,,,0.0,0.0,52.0,65.82,4.0,,,,,
278,Manchester United,Matteo Darmian,,,,,,7.07,7.07,Passe,,,,,0.0,0.0,113.0,83.09,1.0,,,,,
279,Napoli,Raúl Albiol,,,,,,7.06,7.06,Passe,,,,,0.0,0.0,347.0,88.3,0.0,,,,,
280,FC Bayern München,Arjen Robben,,,,,,7.06,7.06,Passe,,,,,0.0,1.0,239.0,85.97,15.0,,,,,
281,Borussia Dortmund,Pierre-Emerick Aubameyang,,,,,,7.05,7.05,Passe,,,,,0.0,0.0,74.0,76.29,5.0,,,,,
282,Manchester City,Vincent Kompany,,,,,,7.05,7.05,Passe,,,,,0.0,0.0,208.0,93.69,0.0,,,,,
283,Manchester City,Eliaquim Mangala,,,,,,7.05,7.05,Passe,,,,,0.0,0.0,186.0,95.88,0.0,,,,,
284,Benfica,Lisandro López,,,,,,7.05,7.05,Passe,,,,,0.0,0.0,143.0,92.26,0.0,,,,,
285,RB Leipzig,Dayot Upamecano,,,,,,7.04,7.04,Passe,,,,,0.0,0.0,268.0,83.75,2.0,,,,,
286,Tottenham Hotspur,Harry Winks,,,,,,7.04,7.04,Passe,,,,,0.0,0.0,315.0,92.11,2.0,,,,,
287,Roma,Konstantinos Manolas,,,,,,7.04,7.04,Passe,,,,,0.0,0.0,472.0,86.45,2.0,,,,,
288,Borussia Dortmund,Raphaël Guerreiro,,,,,,7.03,7.03,Passe,,,,,0.0,0.0,137.0,91.33,6.0,,,,,
289,FC Bayern München,Sandro Wagner,,,,,,7.03,7.03,Passe,,,,,0.0,0.0,15.0,75.0,0.0,,,,,
290,FC Porto,Iker Casillas,,,,,,7.03,7.03,Passe,,,,,0.0,0.0,55.0,56.12,0.0,,,,,
291,Roma,Alisson,,,,,,7.03,7.03,Passe,,,,,0.0,0.0,271.0,80.42,0.0,,,,,
292,Feyenoord,Nicolai Jørgensen,,,,,,7.03,7.03,Passe,,,,,0.0,0.0,54.0,75.0,1.0,,,,,
293,AS Monaco,Youri Tielemans,,,,,,7.03,7.03,Passe,,,,,0.0,0.0,105.0,76.09,2.0,,,,,
294,Atlético Madrid,Nicolás Gaitán,,,,,,7.03,7.03,Passe,,,,,0.0,0.0,64.0,81.01,7.0,,,,,
295,Barcelona,Gerard Piqué,,,,,,7.02,7.02,Passe,,,,,0.0,0.0,505.0,90.18,1.0,,,,,
296,Tottenham Hotspur,Jan Vertonghen,,,,,,7.02,7.02,Passe,,,,,0.0,1.0,250.0,86.51,4.0,,,,,
297,Manchester City,Danilo,,,,,,7.02,7.02,Passe,,,,,0.0,0.0,347.0,91.08,1.0,,,,,
298,Chelsea,César Azpilicueta,,,,,,7.01,7.01,Passe,,,,,0.0,0.0,435.0,88.24,3.0,,,,,
299,Napoli,Arkadiusz Milik,,,,,,7.0,7.0,Passe,,,,,0.0,0.0,10.0,76.92,1.0,,,,,
300,Juventus,Federico Bernardeschi,,,,,,7.0,7.0,Passe,,,,,0.0,0.0,28.0,70.0,1.0,,,,,
301,FC Bayern München,Manuel Neuer,,,,,,7.0,7.0,Passe,,,,,0.0,0.0,21.0,91.3,0.0,,,,,
302,Manchester United,Axel Tuanzebe,,,,,,7.0,7.0,Passe,,,,,0.0,0.0,9.0,81.82,0.0,,,,,
303,Napoli,Vlad Chiricheş,,,,,,7.0,7.0,Passe,,,,,0.0,0.0,83.0,95.4,0.0,,,,,
304,Feyenoord,Kenneth Vermeer,,,,,,7.0,7.0,Passe,,,,,0.0,0.0,19.0,54.29,0.0,,,,,
305,Basel,Léo Lacroix,,,,,,7.0,7.0,Passe,,,,,0.0,0.0,64.0,88.89,0.0,,,,,
306,FC Spartak Moscow,Artem Rebrov,,,,,,7.0,7.0,Passe,,,,,0.0,0.0,27.0,60.0,0.0,,,,,
307,Qarabağ,Ansi Agolli,,,,,,7.0,7.0,Passe,,,,,0.0,0.0,164.0,85.86,3.0,,,,,
308,Beşiktaş,Duško Tošić,,,,,,7.0,7.0,Passe,,,,,0.0,0.0,185.0,71.43,0.0,,,,,
309,Sevilla,Steven​ N'Zonzi,,,,,,7.0,7.0,Passe,,,,,0.0,0.0,583.0,92.39,4.0,,,,,
310,Barcelona,Jordi Alba,,,,,,6.99,6.99,Passe,,,,,0.0,0.0,452.0,87.94,8.0,,,,,
311,Napoli,Kalidou Koulibaly,,,,,,6.98,6.98,Passe,,,,,0.0,0.0,382.0,88.84,2.0,,,,,
312,Atlético Madrid,José María Giménez,,,,,,6.98,6.98,Passe,,,,,0.0,0.0,111.0,81.62,1.0,,,,,
313,Tottenham Hotspur,Eric Dier,,,,,,6.97,6.97,Passe,,,,,0.0,1.0,292.0,80.89,2.0,,,,,
314,FC Spartak Moscow,Zé Luís,,,,,,6.97,6.97,Passe,,,,,0.0,0.0,33.0,55.0,1.0,,,,,
315,Manchester United,Marouane Fellaini,,,,,,6.97,6.97,Passe,,,,,0.0,0.0,103.0,82.4,1.0,,,,,
316,Sevilla,Simon Kjær,,,,,,6.97,6.97,Passe,,,,,0.0,0.0,217.0,83.78,0.0,,,,,
317,Manchester City,Aymeric Laporte,,,,,,6.97,6.97,Passe,,,,,0.0,0.0,295.0,92.19,2.0,,,,,
318,Olympiacos FC,Saša Zdjelar,,,,,,6.97,6.97,Passe,,,,,0.0,0.0,88.0,83.81,0.0,,,,,
319,CSKA Moscow,Aleksei Berezutskiy,,,,,,6.97,6.97,Passe,,,,,0.0,0.0,132.0,80.0,0.0,,,,,
320,Celtic,Mikael Lustig,,,,,,6.97,6.97,Passe,,,,,0.0,0.0,290.0,85.55,2.0,,,,,
321,RB Leipzig,Bruma,,,,,,6.96,6.96,Passe,,,,,0.0,0.0,113.0,81.29,8.0,,,,,
322,Shakhtar Donetsk,Facundo Ferreyra,,,,,,6.95,6.95,Passe,,,,,0.0,1.0,101.0,78.91,7.0,,,,,
323,Olympiacos FC,Felipe Pardo,,,,,,6.95,6.95,Passe,,,,,0.0,0.0,53.0,80.3,4.0,,,,,
324,Liverpool,Alex Oxlade-Chamberlain,,,,,,6.95,6.95,Passe,,,,,0.0,0.0,90.0,82.57,4.0,,,,,
325,Olympiacos FC,Vadis Odjidja-Ofoe,,,,,,6.95,6.95,Passe,,,,,0.0,0.0,139.0,80.35,4.0,,,,,
326,FC Bayern München,Javi Martínez,,,,,,6.95,6.95,Passe,,,,,0.0,0.0,364.0,85.05,5.0,,,,,
327,FC Bayern München,Sven Ulreich,,,,,,6.95,6.95,Passe,,,,,0.0,1.0,207.0,68.32,1.0,,,,,
328,Napoli,Piotr Zieliński,,,,,,6.94,6.94,Passe,,,,,0.0,0.0,151.0,83.89,1.0,,,,,
329,RB Leipzig,Emil Forsberg,,,,,,6.94,6.94,Passe,,,,,0.0,0.0,111.0,79.86,8.0,,,,,
330,AS Monaco,Fabinho,,,,,,6.94,6.94,Passe,,,,,0.0,0.0,204.0,77.57,1.0,,,,,
331,Qarabağ,Jakub Rzeźniczak,,,,,,6.94,6.94,Passe,,,,,0.0,0.0,195.0,88.64,0.0,,,,,
332,Juventus,Andrea Barzagli,,,,,,6.94,6.94,Passe,,,,,0.0,0.0,462.0,92.96,0.0,,,,,
333,Shakhtar Donetsk,Andriy Pyatov,,,,,,6.94,6.94,Passe,,,,,0.0,0.0,262.0,69.13,0.0,,,,,
334,FC Porto,Maxi Pereira,,,,,,6.93,6.93,Passe,,,,,0.0,0.0,49.0,75.38,1.0,,,,,
